,Fault_20,FWL,Corey_O_W,Corey_water,Krw_Sorw,gamma_poro,beta_poro,LN_gamma_perm,LN_beta_perm,LN_gamma_swcr,LN_beta_swl,cos_teta,LN_gamma_sw,LN_beta_sw,ANI,Azimuth,Major,Minior,Vertical,case
17,0.159889221731522,-2653.77783763724,4.45209538166043,2.63045287142994,0.119590180190089,0.0997590052130441,0.196258045759172,-1.1285527395766,4.20249518727814,1.18693920429188,3.25666258063012,0.628548385709314,0.249028432284961,-2.03113849878504,0.0458020402005883,37.0770917307013,6311.50211548037,1200,6.36169877525498,0
18,0.777379515942829,-2664.33813311594,3.64633887719658,2.2331186806006,0.57810619374649,0.0956490095665907,0.175998016266151,-0.862030440149098,4.22940394591419,1.15833398688507,3.18589141428745,0.158002474845854,-0.00753216149449915,-1.70156587309696,0.0583686899665597,58.2556959373204,6439.18722283057,1200,17.3312658035808,0
19,0.0863328734814808,-2669.06533317364,4.46956575562692,1.7281202326194,0.5852848571191,0.0890653095902248,0.189956935026663,0.138044204986954,3.59709888187102,1.09230846599318,3.25528493018601,0.848071797260117,-0.138090253229295,-1.89358594486424,0.0674298773274896,40.0708895922037,3897.98846905957,1200,20.4607212038062,0
20,0.117446687127206,-2646.87232084566,3.81326431502274,1.76053143952067,0.574317315907365,0.0939208673266325,0.17019138006968,-0.71167151950806,4.84819621247435,1.16533162927503,3.24448667873837,0.265282336673365,0.234973939033679,-1.79901873579995,0.0853551008018456,13.5321980731246,6798.34612659102,1200,16.2013653066016,0
21,0.435443267428988,-2649.76603274269,3.52648258662153,2.45548974874219,0.174251438246226,0.0833411144238622,0.16743910075698,-0.759772836543048,4.62258799020694,1.14317925299666,3.27616408708327,0.475996709431986,-0.16635702977998,-2.04186840982776,0.0387685940129536,24.4779775126269,3787.54259659329,1200,1.30445813774339,0
22,0.948392301308174,-2660.27509079654,4.58435107524709,1.81117693028002,0.359632511930369,0.088101196281659,0.171409288018667,-0.990192698996231,3.72779756442262,1.13600669425726,3.29476756229753,0.767181485036938,0.000254659670523683,-1.9422966362868,0.0433770318112229,46.5563784896193,859.441723143422,1200,12.8743430170577,0
23,0.71574877794634,-2646.06548575268,3.95012907336938,1.51034714798925,0.10760802831855,0.0886744083038878,0.186113586529211,-0.0501835963915025,3.99102754881374,1.08839795351419,3.2422511778503,0.808850292193168,0.066484892205561,-1.51986342070944,0.0191858223216542,35.5041354454607,612.683924433162,1200,19.1904383572705,0
24,0.158239696714207,-2658.06604898398,3.85049309751507,3.69783353214051,0.509874365110823,0.0975766563404243,0.197270534216087,-0.843630499697398,3.3697832932555,1.00253520673259,3.19474021489487,0.371874772369338,0.19170993011245,-1.97823408333456,0.0590051298444183,13.2883589404115,1557.90375199071,1200,8.44225166339532,0
25,0.105705219370176,-2648.93051530883,4.9754905335491,2.91228095130635,0.683760178267844,0.0870895202826194,0.1757692981175,-0.442628120475555,3.99467923434762,1.13105690513321,3.20304407854706,0.444361575452314,0.0630381188956267,-2.04552182024183,0.0510901263361285,35.8904130784284,2735.27873388272,1200,19.8245853459577,0
26,0.791253494001577,-2668.23314969765,4.50746840439153,1.33443258541377,0.439358164155557,0.0732690509824404,0.189563953284902,-0.402962486305443,4.8738491530725,1.05079352019857,3.26685952151514,0.948799072890915,-0.241793606717975,-1.89667519439462,0.043462940451439,44.2875542977301,1330.16697472435,1200,17.0886994712468,1
27,0.0227494766110319,-2667.67098614139,4.66765689238331,2.84943700192936,0.622464130317077,0.09242071947475,0.164010742900898,-0.323450016175513,3.46761908227933,1.07439653346054,3.27330326222503,0.949915640483106,-0.344485219940769,-1.48302619399877,0.0220580814369293,57.258735609827,4705.95347611511,1200,4.59698664937028,0
28,0.946430886139363,-2662.51725489996,3.55777061886982,3.69977166787711,0.331762309480348,0.0678179875909435,0.195158186841364,-1.24599898572359,4.94343208602417,1.06492039927511,3.18751158913947,0.501229350773259,-0.368806922511573,-1.66251870510425,0.0220755764805132,22.6834593539515,1798.80275404956,1200,14.8244955417814,0
29,0.110729986387645,-2646.34497815899,4.56030042523532,1.07103974552408,0.170180647387253,0.0996682583539133,0.181270063445563,-0.154479850486331,4.37138979844534,1.10016059647322,3.20890282472079,0.710425174167112,-0.333932918347387,-1.96091595289852,0.0969718091129194,35.3238738632406,6679.24601243774,1200,15.9905395428606,0
30,0.302972338286029,-2660.0920572276,4.68447899623284,2.377805740586,0.19790320289523,0.0893520142724774,0.184060326473002,-0.770865559895942,4.50339817465663,1.10111981381325,3.18218960185167,0.355389114629347,0.10104560317494,-1.92423553339207,0.0968483062820319,24.1594503778123,3492.50591707851,1200,3.10337246296215,0
31,0.515213635684658,-2647.21014529109,4.34571659598342,1.56660468943141,0.286335580357707,0.0792033189014746,0.169647325448769,-0.965640225248243,3.73863475677556,1.0925672027345,3.21655952592476,0.778056070402291,-0.164510542410039,-1.95188583667907,0.0386441649876824,13.6812238037678,5649.55646505364,1200,9.79244893002299,0
32,0.206427447054234,-2670.59678112188,3.96970714709932,3.08505570098879,0.389045508066964,0.0802647455058588,0.171879166294231,-0.453365272784834,3.96177387620538,1.12980926105579,3.2245925876116,0.550856473743744,0.257451504751997,-1.6637461001105,0.0538300256873809,33.2549983235604,3532.78196989786,1200,13.9745081335883,0
33,0.585344695740458,-2663.07434281289,4.12906989264526,0.420891663591222,0.245684560011589,0.0826347047491284,0.180943754731976,-0.902348133704852,4.38273133702922,1.04731459660831,3.17187024978218,0.412610695257883,-0.18414289840588,-1.80045688879604,0.0241232188201532,21.2000415677875,5322.69672907694,1200,9.56753735583991,0
34,0.578799291417797,-2652.1504600879,4.20900105517696,0.837296595649162,0.497072376740742,0.0664796384186652,0.170815971094574,-0.996519049413136,3.72889352729166,1.08143905784156,3.18909868009185,0.773790576230003,-0.116882031392224,-1.78479075488744,0.0146059358186029,27.1819221941454,5431.34223613183,1200,8.8980584688877,0
35,0.471828497396754,-2656.81165914224,4.30050324810305,2.20211324670487,0.293700991994943,0.0734815952665917,0.174424265381891,-0.604967720435632,4.01690409221254,1.06789204866579,3.26620148979037,0.890483781073896,0.0748543968936892,-1.86940016144858,0.0147401069219236,26.3423051895209,3616.1204894979,1200,13.71774955407,0
36,0.468621668741627,-2663.68405419787,4.26565146186944,1.67576210496139,0.355278298502038,0.0856327689029703,0.175323223464908,-0.540306638172022,3.86995175807593,1.05614880071592,3.16088461177138,0.397697957258292,-0.0844891630373071,-1.92162980366729,0.0505064159460037,20.1570299018752,3453.19952302821,1200,15.6346478773172,0
37,0.43200343349651,-2650.98246730356,4.08230521861373,2.13482908785192,0.308248001945337,0.0723930401579205,0.169278255395629,-0.992327695218749,4.09530475314619,1.03187868564482,3.2535344176304,0.830569914688682,0.0724447350479253,-1.83183725447695,0.01,30.4863620677091,2870.95077733933,1200,18.0378007471829,0
38,0.586580431162572,-2660.41567486022,3.92768181791462,0.763938975072669,0.37835303270443,0.0776583603310016,0.176380609138722,-1.01768891019617,3.97678409055444,1.08355283432483,3.12274276267204,0.418769370788958,-0.184393220132457,-1.64779386065979,0.0168683682052672,31.7486822911158,7575.95568766127,1200,3.84111308419725,0
39,0.362618100050604,-2655.96304273009,4.36672337984755,0.611038951301274,0.190273336040865,0.0785476080119348,0.177366373889442,-1.02790336653015,4.4800347342304,1.07975451481653,3.16670365234761,0.502580673765776,-0.0970928741374155,-1.79857970005359,0.0298237768749546,13.7924400173518,7771.56074802621,1200,4.51685248132183,0
40,0.586215077048506,-2656.9338366704,3.96845177316673,2.35136272074904,0.498202205070491,0.0731229922470462,0.174928943979098,-0.201791061293707,3.56364064900317,1.07997669830273,3.19888495623131,0.567093417759824,0.155167835502839,-1.85857155374936,0.0403697133986734,18.0110618303292,3954.33699171023,1200,17.4457794667679,0
41,0.474861274805651,-2662.719368746,3.85397263641073,1.29913621274842,0.201838691100379,0.0771909452804996,0.172223121486014,-0.846450256707822,4.22302113897874,1.07694418043765,3.23072597991182,0.491766578159782,0.0349227506984715,-1.71331790342125,0.0183152022628369,37.228618424919,4596.05859873644,1200,11.7680914520245,0
42,0.52731077252667,-2659.68659371747,3.80534822202198,1.35395567870749,0.149359030656226,0.0790196416771958,0.171595247707259,-0.893671743523126,3.9734697065324,1.0875957609694,3.23814708501618,0.579866897652323,0.0497177517848781,-1.62699440809668,0.0176042723543029,35.0888348107316,5689.26739551145,1200,7.80622113296964,0
43,0.182208115655088,-2657.4710560461,4.32243844825835,1.71881086300385,0.329503779345421,0.0762507910343132,0.168929439729276,-0.931545451916072,4.26605255975793,1.11344364468477,3.21109147149898,0.677118435130327,-0.0863987402837028,-1.67215502410775,0.0279672206082409,51.1105346215428,5505.09950216888,1200,9.19838220708487,0
44,0.320141694411306,-2661.36352670591,4.28214331587625,1.01247668796866,0.436174412031249,0.0803309654980831,0.175205429461178,-0.948041316644857,4.26998852567612,1.07653389809188,3.16329013321367,0.696613786063079,-0.346768792258369,-1.88930566028908,0.0351734453180958,35.3097665922777,5294.19208846942,1200,8.44575239175081,0
45,0.554978336652406,-2666.9491994867,3.99772500806409,1.87184322593251,0.384365860021965,0.089917424627478,0.185575964640973,-0.872746505763293,4.84898279426939,1.106169029184,3.18410117283206,0.197508582950645,0.0868888656835579,-1.77249523831562,0.0794430037831167,36.7717542858013,5774.18866731771,1200,9.10296818454709,0
46,0.657746427711011,-2658.86558839617,4.34814288280102,0.885243674646079,0.300351975581786,0.0733312334081024,0.17620310967719,-0.709677314044976,4.04477356549653,1.09148010386206,3.13047933810985,0.493274625480604,-0.157813874450729,-1.57583882331679,0.026814959335428,29.2399301033214,6985.73849253361,1200,5.42953475841014,0
47,0.911757819761715,-2654.1766679346,4.07318910044978,0.797057208698664,0.374019934734927,0.0655136314857389,0.173941466160167,-0.684809653629959,4.08535913114264,1.04454831908566,3.16860336481994,0.630959620520287,-0.0608110294540125,-1.71478931192788,0.016350489899055,10.0,6015.54816051218,1200,12.360782941379,0
48,0.59459297914496,-2652.61694787292,4.23286508356485,1.45039870739645,0.442381123248208,0.0755009404038678,0.179203706071967,-0.757861308613338,4.29624882842857,1.07279483981227,3.15152571285242,0.567442263992819,0.133908022594608,-2.00539968935165,0.053787191337378,22.3228583127407,2859.04026576612,1200,11.2997098754891,0
49,0.479171132281194,-2661.96711309544,4.43932963579597,2.57061792699739,0.285461039559834,0.0831280333159958,0.173896040513949,-0.525813511407565,4.03832993614313,1.15625509494185,3.20899747862161,0.605029121482906,-0.092088847177497,-1.88565203730426,0.050216452059719,32.9223000056762,4845.8354588579,1200,7.13192710401826,0
50,0.701002118538674,-2655.8774441628,4.32527140075281,2.33265170066743,0.37493164896565,0.0846451967187269,0.173262662292324,-0.403975502911976,3.85224018391237,1.15079788797989,3.26708197623449,0.703597093056374,-0.0654790927252734,-1.92746148248208,0.0487683502851765,20.198296282944,2743.28266123896,1200,5.97644355076429,0
51,0.405502952444896,-2661.72312928178,4.56543513720471,2.35474483249195,0.291255909305072,0.0785978091888288,0.166287875084213,-0.709363000782053,3.72578657298781,1.03507478706099,3.20808436911662,0.54554381594901,-0.246509705010975,-1.69538614405262,0.0378279639592559,31.1430992080749,5163.21122225189,1200,11.1872809409506,0
52,0.170905792634785,-2660.48488915064,4.42218716034983,2.24310521020724,0.310210792807591,0.0804857868056355,0.184100613329394,-1.24935097926057,4.77878762197332,1.08164952801825,3.23788234414143,0.449667625597239,0.0904384242449734,-1.66787012262716,0.039987213089784,29.7851398881178,4220.00567559876,1200,3.65747088946799,0
53,0.0225999558344189,-2659.03887451255,3.90819295655536,0.959748562014728,0.451306435893495,0.0709645643015191,0.174556918818999,-0.556927862854026,3.84153920963164,1.0780182080737,3.2133882364999,0.802362679894879,0.0725356393376585,-1.80791646430579,0.0392395016052207,34.1966345835341,4032.30700723992,1200,13.6135528068448,0
54,0.518620492090001,-2657.51954581601,4.22586228999699,2.12629428357708,0.339283747956368,0.0836163039346632,0.167441622096722,-0.570184697812953,4.46645702520166,1.1057734626743,3.230294225386,0.456812254474644,-0.0290916719017997,-1.77986858385316,0.0772985713436359,27.6496274886332,5550.77267073173,1200,1.0,0
55,0.359415052690256,-2660.82053044909,4.11071378769996,1.97862065982461,0.368254741853677,0.0849868785266172,0.187191448186164,-1.22121809089524,4.42623078128793,1.05358477039818,3.1263400176801,0.439616540571043,0.0240669274961062,-1.54770719464905,0.0351861072094053,31.825083308045,6284.17876399698,1200,1.0,0
56,0.751469856725114,-2657.35315151399,4.49309343930714,2.49494846126799,0.181327913785311,0.0845815724082443,0.186553832380065,-0.519014455762337,4.23638699615139,1.10356001118332,3.18977312403154,0.426567849707829,0.0516882692044554,-1.76304148533177,0.0582625042181565,22.0486668093465,3749.71688000146,1200,8.02431909895046,0
57,0.489460722261337,-2654.97027293684,3.97421511168935,0.698903015312606,0.5032025462153,0.0767489616006778,0.169770949147431,-0.855924737271048,4.1866168822493,1.08912742738052,3.1220638934652,0.776723436608332,-0.19077049193174,-1.67119197689904,0.01,34.8985323566254,6216.23084352355,1200,6.02794773297888,0
58,0.617240126693451,-2655.11523023491,4.15245093467712,1.47273172666591,0.368012665086018,0.0805745810362211,0.190566017410913,-0.586287102964767,4.72785252171124,1.09928811976987,3.1,0.258214844042292,0.00913653111257633,-1.6631813609863,0.0360016829978518,17.7779995000068,8000.0,1200,9.41750505974923,1
59,0.518426083093878,-2662.82597302495,4.06908845640716,0.4,0.369850640591306,0.0874293127282923,0.179515119244401,-0.673270331115424,3.88423967664343,1.0980278944843,3.15807291139768,0.458618339947064,-0.00766208570040999,-1.82683897958907,0.030136858382008,37.2279021403199,2636.15022649601,1200,6.69818373830034,0
60,0.32719008789203,-2665.75390422682,3.93445726114376,0.63559816201526,0.1,0.0858130729193476,0.172234484259036,-1.24326774910333,4.38120567974816,1.1058837058538,3.24980477574233,0.642818376881536,0.111357068276461,-1.70294015546976,0.0324508545208041,26.8399847445918,3756.75377036205,1200,11.0417874631606,0
61,0.298731593945419,-2666.29465044813,4.05034891879652,1.73144878528045,0.188065630782136,0.0838308177789489,0.165386556268685,-0.674174051447772,4.07549602508516,1.07527300528032,3.22128063458194,0.503331786459434,0.0263589589300783,-1.53092706262138,0.0336095145884558,31.8058738188062,5524.87766208916,1200,1.0,0
62,0.0907835672273982,-2670.89820690896,4.34434937285035,2.04689736723109,0.148630160656603,0.0922562834325692,0.169398040262062,-0.918189482280086,4.48652689885646,1.07674561430896,3.23513591429366,0.431952035535805,0.153443358490809,-1.82502485194929,0.0200479230529295,40.6856027986271,1705.48887019712,1200,13.3387765383502,0
63,0.755911406984427,-2659.48010127255,3.78276531774123,1.32314280094592,0.415785350872066,0.0769803100197897,0.182051492435287,-0.562630892643814,3.85049755952845,1.10634251098714,3.13032748379134,0.298402614270184,-0.0577693160386591,-1.66448881539387,0.0626507045231849,26.2045146674452,6165.60583276115,1200,14.0002609536608,0
64,0.402501924594816,-2662.81047351875,4.60938324731155,1.86324710570993,0.299417322304695,0.0938827885658857,0.185894396246227,-0.857628733985151,4.24167928479154,1.02353368890711,3.14544000327937,0.138397083500103,0.0966598723624993,-2.10616999021681,0.0686672313182282,25.0729040292582,3813.4023436973,1200,11.893875195238,0
65,0.4602398320155,-2658.99252697005,4.46285700775909,2.15451606092552,0.340847200411451,0.0868882595226763,0.17681146437521,-1.10827281544123,3.89812631001303,1.10105980856795,3.1893568042868,0.179139993309107,0.000846432016932054,-1.71802273855186,0.0763282842543975,24.1376784392011,5022.67893244236,1200,1.91900069757465,0
66,0.446708054857722,-2656.24236447675,4.27435564983912,0.764823092393973,0.465775381595471,0.0657286864356282,0.173993980422215,-0.951749872024767,4.57201873374024,1.03652078428133,3.23208295367814,0.373821091305212,-0.25457894085705,-1.79814694171686,0.0181126675038288,23.4648051818272,4160.3864844292,1200,7.06918197570333,0
67,0.709684511507237,-2665.66820868532,4.19605074368049,0.805160050761124,0.21595419798188,0.0843595863887117,0.181592808907694,-0.565462770569666,4.5842742177321,1.06352992594479,3.12443044331493,0.20546080726583,-0.09558550291668,-1.76788392019898,0.0477826788250495,25.1193114392934,5466.24988563861,1200,18.9810496118301,0
68,0.408580631918292,-2671.0,4.25509268671718,2.92727823162782,0.181232228888752,0.0874646698948154,0.173020728057698,-0.725560071835826,4.21942980609538,1.08099082076411,3.2095010788026,0.545140067222597,-0.0100332981474117,-2.01488107078729,0.0622648931733311,18.1398043175988,2078.4623076022,1200,14.4666655212783,0
69,0.422761339850931,-2657.56360036744,4.70911620497679,0.514607369578312,0.445876624455298,0.085837230059722,0.185769322574742,-1.3836,4.30932219016341,1.10360169532601,3.20611032432485,0.394132817938804,0.0171391051661145,-1.90921714592452,0.0742713819377548,36.5787916802646,3536.11053275607,1200,4.62041557986458,1
70,0.491655635010898,-2665.11903362814,4.14237256644444,1.96054185757221,0.430621755913052,0.0935252632765567,0.17812232840276,-0.189857410810299,3.77272888880487,1.06597815804184,3.1708141985158,0.341094248487084,0.0281232307303834,-1.8441906475678,0.0659359430134032,30.3112301742288,3237.83404183942,1200,16.4303032918478,0
71,0.40974236685649,-2658.77371662798,4.54094535828076,2.33236648808385,0.347194490376989,0.0922392331757413,0.184463043452525,-0.149215818337296,4.27569952977515,1.14469911976688,3.26831395333212,0.897905083215593,0.124225469174682,-1.69600390819179,0.0719226727505509,25.4854435325609,3518.28193154651,1200,1.16815254166534,0
72,0.702180574893863,-2654.77565084382,4.28706990738478,1.52498513770538,0.263052322567964,0.0797351723831813,0.188822743699756,-0.785546262031215,4.51544429614458,1.1119747273958,3.19763274337464,0.595644556656518,0.136945686193723,-1.58632522280156,0.0393534021854054,14.9719501482025,7082.9013414668,1200,8.18019806965008,0
73,0.307738927137511,-2671.0,4.31817755539189,2.38967814846713,0.481897536434262,0.0869341413671898,0.179015984108193,-0.0586273084390974,3.84111338141871,1.05163131579434,3.16554052268889,0.175212620547512,-0.0198397089300072,-1.91250390523371,0.0738029591501007,13.2745529719036,5383.73398475906,1200,18.6335230879014,0
74,0.601543525609585,-2662.63149713795,4.09227983480006,3.01909883314491,0.277050108988607,0.0780592821384187,0.170061688952296,-0.124383632146292,4.06770974455378,1.11176902460743,3.19580148359511,0.486987252711755,0.118245776626782,-1.93803312700877,0.0495186220300128,20.7449687489711,1746.99718157323,1200,16.2937522891034,0
75,0.397936546851868,-2661.1258295309,4.00929530170536,3.36369958249241,0.23845171284673,0.0807932234895827,0.169595086327411,-0.261476440000053,3.69978682554363,1.1009624721316,3.23752004659482,0.881692248022816,-0.088553181126907,-1.91477706280807,0.0838622008379384,26.6106342995805,3092.89030504712,1200,1.0,0
76,0.664982983338787,-2665.91760127244,4.39228701281942,3.19796975585967,0.193891659408587,0.0944454895686613,0.168356509592754,0.190066280396089,3.68613405322908,1.13768292532901,3.21074535243611,0.543661661246061,0.218417358227724,-2.07483815218764,0.0914457579268974,18.9866993850955,4273.30505060944,1200,11.2222595531865,0
77,0.451820809217312,-2654.55324618529,4.34531576019551,2.72022767459526,0.23852299435477,0.0856968806245517,0.190641924741006,-0.486535169920672,4.17335483501628,1.09907935933033,3.13942417079486,0.159911242197416,0.00782345324701996,-1.87084616861758,0.0365961144108742,19.281809989441,6637.97659645317,1200,10.5166108002219,0
78,0.293380519599503,-2666.13212544245,4.15882556365559,1.72382998869107,0.323491717084735,0.0806247774647683,0.180059852587742,-1.32296823499249,4.37869197795349,1.08912613074934,3.14955978742355,0.367075196931163,0.258,-1.76728964013149,0.0743357833420171,27.4166676923849,3499.27772022557,1200,6.59131851195415,0
79,0.678811215164329,-2661.99150394154,4.20140959914631,1.50612848348221,0.308450007546469,0.0899943490085157,0.178132152001271,-0.588526221128699,3.89678191029843,1.16342341715417,3.18642549705366,0.582599219251533,0.0146704152147982,-2.10686855591615,0.0475369281602473,18.2420613091339,2883.50145931686,1200,18.0061333791121,0
80,0.612137812487355,-2665.12318508271,4.38261410737078,2.57847836710833,0.606384717565823,0.0808513809373127,0.176315856910678,-0.825411894808588,4.60662669146624,1.1648506049548,3.22148581448537,0.341187004223111,0.15507947662738,-1.70081782795255,0.0646418911483155,24.1143603404442,2500.02692887879,1200,7.58415939658393,0
81,0.683835382535697,-2662.14633974425,4.31488632400159,2.51891894466403,0.464421973345962,0.0857963224812156,0.170713820423283,-0.23951446977673,3.9449772122202,1.12811049528756,3.15041702463806,0.50004387503182,0.221097950962534,-1.82640631528997,0.0602754391580162,11.2912779543585,4803.81248646049,1200,13.1131577635306,0
82,0.202843982269029,-2655.06519455643,4.27236890874845,2.39679396686429,0.225832626094549,0.081533615022986,0.174390576064609,-0.759357400972736,4.21739945040224,1.11172790980407,3.14593576295718,0.701343810702573,0.174085798507354,-1.65502211050571,0.0312700581633823,20.5722626361775,3102.46760161758,1200,8.38579969305168,0
83,0.442675751360137,-2662.42453715875,4.62721676512485,2.97643919309582,0.255599951111469,0.0783452570727994,0.178265360208431,-0.605363623551803,4.37611603009554,1.17611959354322,3.27780563089812,0.631205340434511,0.0207587093973466,-1.78184007749427,0.0424113824320869,16.801292212718,4584.72622207498,1200,6.83608132167492,0
84,0.569286749674828,-2662.48366226446,4.29450455320924,3.54194082469171,0.429256310790081,0.0846789683711098,0.169170308957597,-0.290719896769686,3.50246579085985,1.15786211135826,3.15627137161702,0.30761990936119,0.0833192196134069,-1.75998106084037,0.0901426991672108,28.9134225830603,2305.87830168355,1200,9.13266227759057,0
85,0.408823796730423,-2663.09522897909,4.55939857046826,2.82426602381102,0.426592313310576,0.0776706928687653,0.168326154512964,0.2802,3.79501716645246,1.07867704024943,3.1502674148068,0.463921011538363,0.0692644659476218,-1.85861951551384,0.0437882396073635,20.6906076473063,3306.35700436357,1200,14.2241155925084,0
86,0.718524091433192,-2658.41842466134,4.28480726522835,1.98353534627067,0.154652248310248,0.0818315666925276,0.17654126610335,-0.579017812898869,4.6741536900855,1.15436814885107,3.22064641407173,0.432769139762725,-0.134468078587771,-1.73309182292014,0.0275126186829722,14.3614488792557,4361.5734361016,1200,4.80447397745057,0
87,0.364844470368706,-2668.45740793782,4.32435080429519,3.01334097306077,0.36427173980049,0.0805954501542289,0.177787310618336,-0.824900944582641,4.33989257426531,1.07048418257834,3.26343098627973,0.59414543922123,0.208641154338225,-1.74340969741517,0.0229874239380884,50.4936810713826,3491.53342690657,1200,3.26311346954377,0
